Control,State,Plan,2018 Fall Enrollment,Known_Cases_in_County_per_100k_Residents,lat,lng,institution,Address,Campus_Size,Housing,Total_All_Undergrad_Grant/Scholarship,AVG_All_Undergrad_Grant/Scholarship,Total_Federal_Student_Loans,AVG_Federal_Student_Loans_Amount,undergraduate_population,graduate_population,total_number_faculty,college_year,zipcode,city,county,Tuition_out_state_undergraduate,Tuition_in_state_undergraduate,Tuition_In_state_graduate,Tuition_Out_State_Graduate,Tuition_fee_graduate_In_State,Tuition_fee_graduate_Out_State,Average_Tuition,Average_Expense,per_dem,per_gop,pi_2014,pi_2015,pi_2016,pi_2017,pi_2018,gdp_2014,gdp_2015,gdp_2016,gdp_2017,gdp_2018,state,cases_mar,cases_apr,cases_may,cases_june,cases_july,death_mar,death_apr,death_may,death_june,death_july,Total_Cases,Percent_of_State_Cases,Cases_per_100000,Total_Deaths,Plan_type,Campus_Location,pct_change_2014_2015_gdp,pct_change_2015_2016_gdp,pct_change_2016_2017_gdp,pct_change_2017_2018_gdp,pct_change_gdp_avg,pct_change_2014_2015_income,pct_change_2015_2016_income,pct_change_2016_2017_income,pct_change_2017_2018_income,pct_change_income_avg,control_year
Public,CO,Hybrid,7887.0,1410,39.74134919999999,-105.0055108,Community College of Denver,"1111 W. Colfax Ave., Denver, Colorado 80204-2026",Large,No,33511255.0,8102.0,9022295.0,5465.0,8232,0,407,4,80204,Denver,Denver,15077.5,4298.0,0,0,0,0,0.0,22095.5,0.751690767184,0.187854888911,68046.0,66887.0,63912.0,74396.0,79849.0,60332265.0,64116859.0,64925150.0,67039713.0,70054379.0,CO,465,3001,5690,7091,9529,6,154,327,381,411,10052.0,20.3,1382.0,413.0,In-class,City,0.0627291881052369,0.012606528339137762,0.03256924319774386,0.04496836076848957,0.03821833010265202,-0.017032595597096082,-0.044478000209308234,0.16403805232194268,0.07329695144900264,0.043956101991135255,Public-4
Private,CO,Online,1008.0,1410,39.745656,-104.9053429,Johnson & Wales University -Denver,"7150 Montview Blvd, Denver, Colorado 80220",Large,Yes,16531114.0,17605.0,4970066.0,6980.0,901,26,94,4,80220,Denver,Denver,0.0,0.0,0,0,0,0,32024.75,47910.75,0.751690767184,0.187854888911,68046.0,66887.0,63912.0,74396.0,79849.0,60332265.0,64116859.0,64925150.0,67039713.0,70054379.0,CO,465,3001,5690,7091,9529,6,154,327,381,411,10052.0,20.3,1382.0,413.0,Not In-Class,City,0.0627291881052369,0.012606528339137762,0.03256924319774386,0.04496836076848957,0.03821833010265202,-0.017032595597096082,-0.044478000209308234,0.16403805232194268,0.07329695144900264,0.043956101991135255,Private-4
Public,CO,In-person,33478.0,414,40.5531717,-105.0866585,Colorado State University -Fort Collins,"102 Administration Building, Fort Collins, Colorado 80523-0100",Midsize,Yes,136610533.0,9456.0,66592980.0,6420.0,25789,7637,3817,4,80523,Fort Collins,Larimer,29505.0,11648.75,10520,25791,2351,2351,0.0,26954.75,0.47535547223499997,0.426123147857,45166.0,46943.0,48225.0,51497.0,54188.0,14114143.0,14784676.0,15358832.0,16121584.0,16793330.0,CO,92,363,576,736,1335,4,19,27,29,34,1475.0,3.0,413.0,35.0,In-class,City,0.047507879153555414,0.03883453381054817,0.04966210972292685,0.04166749371525776,0.04441800410057205,0.03934375415135279,0.027309716038600003,0.06784862623120788,0.05225547119249665,0.04668939190341433,Public-4
Public,TX,In-person,33668.0,673,33.2181719,-96.6418315,Collin College,"3452 Spur 399, McKinney, Texas 75069",Midsize,No,35540661.0,5016.0,11134098.0,3669.0,35132,0,1522,4,75069,Mckinney,Collin,4661.5,2756.5,0,0,0,0,0.0,17952.25,0.392200143039,0.562046866454,57888.0,60461.0,61716.0,63468.0,65874.0,46806423.0,50887993.0,53840440.0,56082965.0,59917532.0,TX,160,724,1297,2997,6253,1,20,34,42,82,6403.0,1.4,619.0,72.0,In-class,Suburb,0.0872010664006519,0.058018538872224724,0.041651312656434465,0.06837311472387382,0.06381100816329623,0.04444789939192925,0.020757182315873042,0.028388100330546374,0.03790886746076763,0.03287551237477907,Public-4
Public,CO,In-person,9492.0,178,39.0808594,-108.5543371,Colorado Mesa University,"1100 North Avenue, Grand Junction, Colorado 81501-3122",Small,Yes,42171807.0,7133.0,25648401.0,6155.0,9239,134,581,4,81501,Grand Junction,Mesa,20472.25,8380.5,9000,13500,578,578,0.0,23762.0,0.279902772584,0.64278273412,39987.0,40293.0,39828.0,42239.0,44935.0,5723592.0,5757436.0,5695220.0,5970021.0,6253144.0,CO,12,46,54,96,250,0,0,0,0,2,289.0,0.6,187.0,19.0,In-class,City,0.005913069974239953,-0.010806199148370908,0.048251165012062745,0.04742412128868558,0.022695539281654343,0.0076524870582939455,-0.011540466085920631,0.060535301797730236,0.06382726863798859,0.030118647852023037,Public-4
Public,CO,Hybrid,5688.0,1218,39.5464304,-107.3245249,Colorado Mountain College,"802 Grand Ave., Glenwood Springs, Colorado 81601-0233",Remote,Yes,6506224.0,4925.0,3298370.0,5286.0,5636,0,580,4,81601,Glenwood Springs,Garfield,10940.0,4094.0,0,0,0,0,0.0,14202.75,0.4255925250680001,0.496467639015,50364.0,56004.0,53374.0,55931.0,59653.0,4148049.0,4230409.0,4246153.0,4301192.0,4243642.0,CO,31,93,138,298,682,1,2,2,2,4,753.0,1.5,1254.0,19.0,In-class,Town,0.019855117429905,0.003721625970443993,0.0129620859163577,-0.013380011866477944,0.005789704362557187,0.11198475101262807,-0.04696093136204557,0.04790722074418256,0.06654628023815058,0.04486933015822892,Public-4
Public,CO,In-person,6736.0,372,38.30849600000001,-104.575916,Colorado State University -Pueblo,"2200 Bonforte Blvd, Pueblo, Colorado 81001-4901",Midsize,Yes,24406958.0,8483.0,19886871.0,7504.0,4310,2771,299,4,81001,Pueblo,Pueblo,23146.0,9101.5,5651,16803,1607,1607,0.0,25672.5,0.46488221985600003,0.4615717327660001,33932.0,35534.0,36228.0,37540.0,39511.0,5450844.0,5633254.0,5793524.0,5936817.0,6084945.0,CO,21,139,289,390,590,2,10,16,28,34,660.0,1.3,392.0,34.0,In-class,City,0.03346454237178683,0.028450696524601943,0.024733305670262176,0.024950743807666632,0.027899822093579392,0.04721207120122598,0.019530590420442397,0.03621508225681793,0.0525039957378796,0.038865434904091466,Public-4
Public,WA,TBD,7034.0,3650,46.252342799999994,-119.1219509,Columbia Basin College,"2600 N 20th Ave, Pasco, Washington 99301",Midsize,Yes,14863989.0,4968.0,2652632.0,5549.0,7280,0,299,4,99301,Pasco,Franklin,6879.5,4904.5,0,0,0,0,0.0,17931.66667,0.380829770696,0.551787796347,32831.0,35167.0,35428.0,36666.0,37390.0,3090192.0,3313166.0,3384442.0,3418623.0,3557186.0,WA,32,279,694,1777,3347,0,9,20,33,47,3325.0,5.7,3492.0,47.0,Not In-Class,Suburb,0.07215538710863273,0.021512957696656308,0.010099449185419634,0.04053181646528441,0.03607490261399828,0.07115226462794311,0.007421730599709955,0.03494411200180648,0.01974581356024655,0.03331598019742652,Public-4
Public,OR,TBD,803.0,622,45.5899874,-121.1893846,Columbia Gorge Community College,"400 E Scenic Dr, The Dalles, Oregon 97058",Remote,No,2366201.0,6293.0,707709.0,6614.0,773,0,82,2,97058,The Dalles,Wasco,8919.0,4320.0,0,0,0,0,0.0,19145.0,0.411874500044,0.508488134388,38229.0,40245.0,41836.0,42170.0,43658.0,1198313.0,1216453.0,1287913.0,1277098.0,1236735.0,OR,5,13,23,69,152,0,1,1,1,3,170.0,0.9,637.0,19.0,Not In-Class,Town,0.01513794809870209,0.05874456308628447,-0.008397306339791586,-0.031605248774956976,0.008469989017559494,0.052734834811268935,0.039532861224996885,0.007983554833158045,0.03528574816220062,0.033884249757906125,Public-2
Public,TN,TBD,6221.0,1187,35.6164359,-87.0996065,Columbia State Community College,"1665 Hampshire Pike, Columbia, Tennessee 38401",Distant,No,17558453.0,4595.0,2868982.0,4947.0,6305,0,369,2,38401,Columbia,Maury,16538.75,4255.25,0,0,0,0,0.0,20245.5,0.285901676742,0.678139614463,36817.0,38056.0,39918.0,40901.0,42696.0,2758494.0,2824220.0,3029705.0,3196187.0,3285859.0,TN,11,42,89,287,971,0,1,0,3,5,1081.0,1.0,1122.0,19.0,Not In-Class,Town,0.023826769244377547,0.07275814207108511,0.05494990436362617,0.02805593039456077,0.0448976865184124,0.03365293206942445,0.04892789573260458,0.02462548223858911,0.043886457543825336,0.037773191896110864,Public-2
Public,GA,In-person,8076.0,2190,32.5026472,-84.9404306,Columbus State University,"4225 University Ave, Columbus, Georgia 31907-5645",Midsize,Yes,35243426.0,6863.0,25359241.0,6946.0,6501,1376,540,4,31907,Columbus,Muscogee,16935.0,6135.0,6300,11394,1870,1870,0.0,21579.25,0.579654566745,0.39375,37750.0,39920.0,40718.0,42083.0,44149.0,9310466.0,9321427.0,9211393.0,9560917.0,9713550.0,GA,14,303,604,1679,4137,0,7,17,47,80,4514.0,2.2,2306.0,90.0,In-class,City,0.0011772772705469306,-0.011804415783119904,0.03794474950748492,0.01596426367889189,0.010820468668450958,0.05748344370860928,0.01998997995991984,0.033523257527383464,0.04909345816600528,0.04002253484047946,Public-4
Public,GA,In-person,3301.0,2190,32.5081062,-84.978495,Columbus Technical College,"928 Manchester Expy, Columbus, Georgia 31904-6572",Midsize,No,15906979.0,5844.0,0.0,0.0,3489,0,211,2,31904,Columbus,Muscogee,5009.0,2807.0,0,0,0,0,0.0,16874.5,0.579654566745,0.39375,37750.0,39920.0,40718.0,42083.0,44149.0,9310466.0,9321427.0,9211393.0,9560917.0,9713550.0,GA,14,303,604,1679,4137,0,7,17,47,80,4514.0,2.2,2306.0,90.0,In-class,City,0.0011772772705469306,-0.011804415783119904,0.03794474950748492,0.01596426367889189,0.010820468668450958,0.05748344370860928,0.01998997995991984,0.033523257527383464,0.04909345816600528,0.04002253484047946,Public-2
Private,PA,TBD,175.0,198,40.3008601,-78.946896,Commonwealth Technical Institute,"727 Goucher St, Johnstown, Pennsylvania 15905-3092",Small,Yes,399720.0,5330.0,0.0,0.0,193,0,25,2,15905,Johnstown,Cambria,0.0,0.0,0,0,0,0,14715.0,34102.0,0.295809995512,0.673292668739,37901.0,39182.0,39656.0,40721.0,43420.0,4612072.0,4562547.0,4476405.0,4455663.0,4550684.0,PA,2,28,57,80,239,0,2,2,3,3,274.0,0.2,210.0,19.0,Not In-Class,Suburb,-0.010738123776038187,-0.01888024386378924,-0.00463362899469552,0.02132589470972109,-0.0032315254812004647,0.03379858051238754,0.012097391659435457,0.0268559612668953,0.06628029763512684,0.03475805776846128,Private-2
Private,PA,In-person,1784.0,198,40.4595885,-78.603312,Mount Aloysius College,"7373 Admiral Peary Hwy, Cresson, Pennsylvania 16630-1999",Fringe,Yes,12370919.0,11953.0,6806823.0,7234.0,1791,43,154,4,16630,Cresson,Cambria,0.0,0.0,0,0,0,0,22767.5,38740.5,0.295809995512,0.673292668739,37901.0,39182.0,39656.0,40721.0,43420.0,4612072.0,4562547.0,4476405.0,4455663.0,4550684.0,PA,2,28,57,80,239,0,2,2,3,3,274.0,0.2,210.0,19.0,In-class,Town,-0.010738123776038187,-0.01888024386378924,-0.00463362899469552,0.02132589470972109,-0.0032315254812004647,0.03379858051238754,0.012097391659435457,0.0268559612668953,0.06628029763512684,0.03475805776846128,Private-4
Public,PA,Online,2658.0,198,40.264061100000006,-78.8369429,Pennsylvania Highlands Community College,"101 Community College Way, Johnstown, Pennsylvania 15904-2949",Small,No,3018994.0,3607.0,2864982.0,5107.0,2752,0,102,2,15904,Johnstown,Cambria,11355.0,8092.5,0,0,0,0,0.0,12990.0,0.295809995512,0.673292668739,37901.0,39182.0,39656.0,40721.0,43420.0,4612072.0,4562547.0,4476405.0,4455663.0,4550684.0,PA,2,28,57,80,239,0,2,2,3,3,274.0,0.2,210.0,19.0,Not In-Class,Suburb,-0.010738123776038187,-0.01888024386378924,-0.00463362899469552,0.02132589470972109,-0.0032315254812004647,0.03379858051238754,0.012097391659435457,0.0268559612668953,0.06628029763512684,0.03475805776846128,Public-2
Private,PA,TBD,2611.0,198,40.50382000000001,-78.6376191,Saint Francis University ,"117 Evergreen Dr, Loretto, Pennsylvania 15940",Fringe,Yes,34533989.0,21912.0,8999162.0,7866.0,2373,557,217,4,15940,Loretto,Cambria,0.0,0.0,0,0,0,0,35720.0,52892.5,0.295809995512,0.673292668739,37901.0,39182.0,39656.0,40721.0,43420.0,4612072.0,4562547.0,4476405.0,4455663.0,4550684.0,PA,2,28,57,80,239,0,2,2,3,3,274.0,0.2,210.0,19.0,Not In-Class,Town,-0.010738123776038187,-0.01888024386378924,-0.00463362899469552,0.02132589470972109,-0.0032315254812004647,0.03379858051238754,0.012097391659435457,0.0268559612668953,0.06628029763512684,0.03475805776846128,Private-4
Public,PA,TBD,2600.0,198,40.2674464,-78.83401730000001,University of Pittsburgh -Johnstown,"450 Schoolhouse Road, Johnstown, Pennsylvania 15904",Small,Yes,16007489.0,8342.0,11313378.0,6313.0,2465,0,149,4,15904,Johnstown,Cambria,25127.5,13883.0,0,0,0,0,0.0,28683.75,0.295809995512,0.673292668739,37901.0,39182.0,39656.0,40721.0,43420.0,4612072.0,4562547.0,4476405.0,4455663.0,4550684.0,PA,2,28,57,80,239,0,2,2,3,3,274.0,0.2,210.0,19.0,Not In-Class,Suburb,-0.010738123776038187,-0.01888024386378924,-0.00463362899469552,0.02132589470972109,-0.0032315254812004647,0.03379858051238754,0.012097391659435457,0.0268559612668953,0.06628029763512684,0.03475805776846128,Public-4
Private,OK,TBD,578.0,1408,36.1014861,-95.9050671,Community Care College,"4242 South Sheridan, Tulsa, Oklahoma 74145",Large,No,3382902.0,4975.0,4676997.0,6759.0,542,0,28,2,74145,Tulsa,Tulsa,0.0,0.0,0,0,0,0,17383.25,35214.25,0.355548615533,0.583982608484,71431.0,63239.0,53713.0,58024.0,62756.0,44119559.0,45880533.0,42824288.0,44738008.0,46158530.0,OK,65,567,998,3424,8636,3,33,54,67,98,9159.0,23.7,1406.0,101.0,Not In-Class,City,0.03991368091417233,-0.0666131101833538,0.04468772487239017,0.03175201721095852,0.012435078203541807,-0.11468410074057482,-0.1506348930248739,0.08025989983802803,0.08155246105059975,-0.02587665821920523,Private-2
Private,OK,Hybrid,4053.0,1408,36.050799100000006,-95.9536715,Oral Roberts University,"7777 S Lewis Ave., Tulsa, Oklahoma 74171",Large,Yes,49951114.0,17344.0,17380638.0,8651.0,3581,579,356,4,74171,Tulsa,Tulsa,0.0,0.0,0,0,0,0,27566.5,41897.5,0.355548615533,0.583982608484,71431.0,63239.0,53713.0,58024.0,62756.0,44119559.0,45880533.0,42824288.0,44738008.0,46158530.0,OK,65,567,998,3424,8636,3,33,54,67,98,9159.0,23.7,1406.0,101.0,In-class,City,0.03991368091417233,-0.0666131101833538,0.04468772487239017,0.03175201721095852,0.012435078203541807,-0.11468410074057482,-0.1506348930248739,0.08025989983802803,0.08155246105059975,-0.02587665821920523,Private-4
Public,OK,Online,16475.0,1408,36.1935414,-95.93782320000001,Tulsa Community College,"6111 E Skelly Dr, Tulsa, Oklahoma 74135-6198",Large,No,43218668.0,4042.0,18753377.0,5603.0,16407,0,755,2,74135,Tulsa,Tulsa,8389.5,3271.5,0,0,0,0,0.0,19387.5,0.355548615533,0.583982608484,71431.0,63239.0,53713.0,58024.0,62756.0,44119559.0,45880533.0,42824288.0,44738008.0,46158530.0,OK,65,567,998,3424,8636,3,33,54,67,98,9159.0,23.7,1406.0,101.0,Not In-Class,City,0.03991368091417233,-0.0666131101833538,0.04468772487239017,0.03175201721095852,0.012435078203541807,-0.11468410074057482,-0.1506348930248739,0.08025989983802803,0.08155246105059975,-0.02587665821920523,Public-2
Private,OK,Hybrid,4365.0,1408,36.15205260000001,-95.9460753,University of Tulsa,"800 South Tucker Drive, Tulsa, Oklahoma 74104-3189",Large,Yes,96871595.0,32003.0,10570306.0,11174.0,3268,1111,447,4,74104,Tulsa,Tulsa,0.0,0.0,0,0,0,0,41812.5,59689.0,0.355548615533,0.583982608484,71431.0,63239.0,53713.0,58024.0,62756.0,44119559.0,45880533.0,42824288.0,44738008.0,46158530.0,OK,65,567,998,3424,8636,3,33,54,67,98,9159.0,23.7,1406.0,101.0,In-class,City,0.03991368091417233,-0.0666131101833538,0.04468772487239017,0.03175201721095852,0.012435078203541807,-0.11468410074057482,-0.1506348930248739,0.08025989983802803,0.08155246105059975,-0.02587665821920523,Private-4
Public,PA,Online,2254.0,738,40.6550737,-80.3051093,Community College of Beaver County,"1 Campus Drive, Monaca, Pennsylvania 15061-2588",Large,No,4819650.0,4805.0,4351909.0,5711.0,2149,0,132,2,15061,Monaca,Beaver,16972.5,11512.5,0,0,0,0,0.0,15963.5,0.382420669062,0.583038109216,41977.0,43563.0,44329.0,45923.0,48763.0,6763349.0,6615525.0,6525338.0,6725165.0,7129597.0,PA,44,405,589,669,1189,0,65,73,78,88,1237.0,1.1,755.0,89.0,Not In-Class,Suburb,-0.021856627537629656,-0.013632629307575741,0.03062324127884257,0.06013711187755245,0.013817774077797405,0.03778259523072158,0.017583729311571747,0.03595840194906269,0.061842649652679486,0.03829184403600888,Public-2
Private,PA,In-person,1543.0,738,40.7728309,-80.3211589,Geneva College,"3200 College Ave, Beaver Falls, Pennsylvania 15010-3599",Large,Yes,20293176.0,15683.0,7722282.0,6409.0,1290,142,213,4,15010,Beaver Falls,Beaver,0.0,0.0,0,0,0,0,26917.5,39140.0,0.382420669062,0.583038109216,41977.0,43563.0,44329.0,45923.0,48763.0,6763349.0,6615525.0,6525338.0,6725165.0,7129597.0,PA,44,405,589,669,1189,0,65,73,78,88,1237.0,1.1,755.0,89.0,In-class,Suburb,-0.021856627537629656,-0.013632629307575741,0.03062324127884257,0.06013711187755245,0.013817774077797405,0.03778259523072158,0.017583729311571747,0.03595840194906269,0.061842649652679486,0.03829184403600888,Private-4
Private,RI,Online,2763.0,867,41.6617218,-71.50277489999998,New England Institute of Technology,"One New England Tech Boulevard, East Greenwich, Rhode Island 02818-1205",Large,Yes,19940777.0,10210.0,15925338.0,8133.0,2326,190,314,4,2818,East Greenwich,Kent,0.0,0.0,0,0,0,0,28917.75,46329.75,0.471596541642,0.478611135511,51857.0,54167.0,54493.0,56928.0,59665.0,8045784.0,7956719.0,7986785.0,7923102.0,8086479.0,RI,32,622,1052,1199,1421,0,4,68,93,102,1421.0,7.9,865.0,102.0,Not In-Class,Suburb,-0.011069772690890036,0.0037786932025625133,-0.007973546301797281,0.020620332793898147,0.0013389267509433356,0.044545577260543416,0.006018424502003065,0.044684638393922164,0.048078274311410915,0.03583172861696988,Private-4
Public,VT,Hybrid,5378.0,84,44.4913011,-73.18170699999997,Community College of Vermont,"660 Elm Street, Montpelier, Vermont 05602",Fringe,No,7518739.0,3479.0,3287283.0,4578.0,5104,0,489,2,5602,Montpelier,Washington,13115.0,6602.5,0,0,0,0,0.0,18684.5,0.6489146367,0.278948837859,51829.0,54654.0,56943.0,57865.0,60255.0,3362799.0,3311846.0,3438468.0,3418699.0,3403063.0,VT,13,33,39,41,47,0,1,1,1,2,49.0,3.4,84.0,19.0,In-class,Rural,-0.015151961208505175,0.03823305793808045,-0.005749362797618009,-0.004573669691306546,0.0031895160601626807,0.0545061645024986,0.04188165550554397,0.016191630226717945,0.04130303292145511,0.0384706207890539,Public-2
Private,VT,Online,448.0,84,44.27898620000001,-72.43810069999998,Goddard College,"123 Pitkin Road, Plainfield, Vermont 05667-9432",Distant,No,1090572.0,7036.0,1274131.0,9508.0,165,187,42,4,5667,Plainfield,Washington,0.0,0.0,0,0,0,0,16429.0,34452.5,0.6489146367,0.278948837859,51829.0,54654.0,56943.0,57865.0,60255.0,3362799.0,3311846.0,3438468.0,3418699.0,3403063.0,VT,13,33,39,41,47,0,1,1,1,2,49.0,3.4,84.0,19.0,Not In-Class,Rural,-0.015151961208505175,0.03823305793808045,-0.005749362797618009,-0.004573669691306546,0.0031895160601626807,0.0545061645024986,0.04188165550554397,0.016191630226717945,0.04130303292145511,0.0384706207890539,Private-4
Private,VT,TBD,3986.0,84,44.1383618,-72.6591964,Norwich University,"158 Harmon Drive, Northfield, Vermont 05663-1035",Distant,Yes,85164505.0,32756.0,11699809.0,6747.0,3266,667,413,4,5663,Northfield,Washington,0.0,0.0,0,0,0,0,39381.5,57202.5,0.6489146367,0.278948837859,51829.0,54654.0,56943.0,57865.0,60255.0,3362799.0,3311846.0,3438468.0,3418699.0,3403063.0,VT,13,33,39,41,47,0,1,1,1,2,49.0,3.4,84.0,19.0,Not In-Class,Town,-0.015151961208505175,0.03823305793808045,-0.005749362797618009,-0.004573669691306546,0.0031895160601626807,0.0545061645024986,0.04188165550554397,0.016191630226717945,0.04130303292145511,0.0384706207890539,Private-4
Public,MI,Hybrid,46716.0,657,42.2780436,-83.7382241,University of Michigan -Ann Arbor,"503 Thompson Street, Ann Arbor, Michigan 48109",Midsize,Yes,331528128.0,21174.0,52900475.0,6089.0,31266,16824,8362,4,48109,Ann Arbor,Washtenaw,48359.0,15012.0,23890,48204,328,328,0.0,29914.0,0.683890577508,0.268882110672,49607.0,52348.0,54377.0,56729.0,59363.0,19446252.0,20096509.0,20688097.0,21313699.0,21963864.0,MI,266,1192,1716,2192,2860,6,66,106,115,122,2483.0,2.6,675.0,112.0,In-class,City,0.033438680111725384,0.029437351532049676,0.030239707402764014,0.030504559532345838,0.030905074644721232,0.05525429878847743,0.038759838007182704,0.043253581477462895,0.046431278534788206,0.04592474920197781,Public-4
Public,MI,Online,12264.0,657,42.2634903,-83.6655609,Washtenaw Community College,"4800 E Huron River Dr, Ann Arbor, Michigan 48105-4800",Large,No,18901908.0,4504.0,12919432.0,5528.0,11978,0,660,2,48105,Ann Arbor,Washtenaw,5418.0,4032.0,0,0,0,0,0.0,13969.5,0.683890577508,0.268882110672,49607.0,52348.0,54377.0,56729.0,59363.0,19446252.0,20096509.0,20688097.0,21313699.0,21963864.0,MI,266,1192,1716,2192,2860,6,66,106,115,122,2483.0,2.6,675.0,112.0,Not In-Class,Suburb,0.033438680111725384,0.029437351532049676,0.030239707402764014,0.030504559532345838,0.030905074644721232,0.05525429878847743,0.038759838007182704,0.043253581477462895,0.046431278534788206,0.04592474920197781,Public-2
Private,OR,Hybrid,3396.0,557,45.44876370000001,-122.6708378,Lewis & Clark College,"0615 S W Palatine Hill Rd, Portland, Oregon 97219-7899",Large,Yes,55274371.0,30024.0,8238817.0,6270.0,1935,1288,434,4,97219,Portland,Multnomah,0.0,0.0,0,0,0,0,49899.0,65259.5,0.7595943672050001,0.17624845567699998,47956.0,50997.0,52055.0,54726.0,57850.0,50222782.0,52471712.0,55332400.0,57293675.0,59722160.0,OR,100,707,1142,2205,4260,2,43,59,71,92,4497.0,23.2,553.0,93.0,In-class,City,0.04477908053759348,0.05451867093644667,0.03544532678864463,0.042386615974625466,0.04428242355932757,0.06341229460338642,0.020746318410886914,0.05131111324560561,0.05708438402221978,0.04813852757052468,Private-4
Public,OR,TBD,8612.0,557,45.514832500000004,-122.3968165,Mt Hood Community College,"26000 SE Stark St, Gresham, Oregon 97030",Large,No,11041761.0,4117.0,6181394.0,5083.0,7463,0,460,2,97030,Gresham,Multnomah,10045.5,5259.75,0,0,0,0,0.0,17964.75,0.7595943672050001,0.17624845567699998,47956.0,50997.0,52055.0,54726.0,57850.0,50222782.0,52471712.0,55332400.0,57293675.0,59722160.0,OR,100,707,1142,2205,4260,2,43,59,71,92,4497.0,23.2,553.0,93.0,Not In-Class,Suburb,0.04477908053759348,0.05451867093644667,0.03544532678864463,0.042386615974625466,0.04428242355932757,0.06341229460338642,0.020746318410886914,0.05131111324560561,0.05708438402221978,0.04813852757052468,Public-2
Private,OR,In-person,695.0,557,45.52690379999999,-122.5765119,Multnomah University,"8435 NE Glisan St, Portland, Oregon 97220",Large,Yes,3726149.0,10769.0,1846794.0,4886.0,365,270,102,4,97220,Portland,Multnomah,0.0,0.0,0,0,0,0,25327.5,41303.5,0.7595943672050001,0.17624845567699998,47956.0,50997.0,52055.0,54726.0,57850.0,50222782.0,52471712.0,55332400.0,57293675.0,59722160.0,OR,100,707,1142,2205,4260,2,43,59,71,92,4497.0,23.2,553.0,93.0,In-class,City,0.04477908053759348,0.05451867093644667,0.03544532678864463,0.042386615974625466,0.04428242355932757,0.06341229460338642,0.020746318410886914,0.05131111324560561,0.05708438402221978,0.04813852757052468,Private-4
