state,county,march_case,april_case,may_case,june_case,july_case,march_death,april_death,may_death,june_death,july_death
OK,Beckham,1.0,5.0,6.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0
OK,Blaine,,,6.0,14.0,39.0,,,0.0,0.0,0.0
OK,Bryan,1.0,8.0,26.0,94.0,368.0,0.0,1.0,1.0,1.0,1.0
OK,Caddo,1.0,62.0,158.0,186.0,332.0,0.0,7.0,10.0,11.0,14.0
OK,Canadian,15.0,98.0,132.0,280.0,988.0,0.0,3.0,3.0,3.0,5.0
OK,Carter,1.0,3.0,41.0,92.0,285.0,0.0,1.0,1.0,1.0,3.0
OK,Cherokee,1.0,27.0,29.0,77.0,292.0,0.0,1.0,1.0,1.0,1.0
OK,Choctaw,1.0,3.0,39.0,112.0,161.0,0.0,0.0,1.0,1.0,1.0
OK,Cimarron,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0
OK,Cleveland,60.0,419.0,500.0,886.0,2487.0,6.0,28.0,37.0,40.0,47.0
OK,Coal,,,1.0,8.0,27.0,,,0.0,0.0,0.0
OK,Comanche,12.0,80.0,279.0,406.0,751.0,0.0,1.0,3.0,5.0,10.0
OK,Cotton,1.0,5.0,5.0,6.0,17.0,0.0,1.0,2.0,2.0,2.0
OK,Craig,1.0,10.0,15.0,21.0,68.0,0.0,0.0,0.0,0.0,0.0
OK,Creek,18.0,77.0,94.0,144.0,468.0,1.0,6.0,7.0,7.0,12.0
OK,Custer,4.0,10.0,16.0,55.0,173.0,0.0,0.0,0.0,0.0,0.0
OK,Delaware,7.0,90.0,100.0,152.0,385.0,0.0,13.0,16.0,16.0,19.0
OK,Dewey,,2.0,2.0,5.0,7.0,,0.0,0.0,0.0,0.0
OK,Ellis,,,,1.0,3.0,,,,0.0,0.0
OK,Garfield,2.0,17.0,27.0,67.0,324.0,0.0,1.0,1.0,2.0,4.0
OK,Garvin,6.0,13.0,17.0,70.0,196.0,0.0,1.0,1.0,1.0,4.0
OK,Grady,3.0,36.0,92.0,137.0,391.0,0.0,2.0,3.0,5.0,6.0
OK,Grant,,2.0,2.0,2.0,9.0,,0.0,0.0,0.0,0.0
OK,Greer,,65.0,66.0,66.0,79.0,,6.0,7.0,7.0,7.0
OK,Harmon,,,,,15.0,,,,,0.0
OK,Harper,,1.0,1.0,1.0,5.0,,0.0,0.0,0.0,0.0
OK,Haskell,,4.0,6.0,10.0,32.0,,0.0,0.0,0.0,0.0
OK,Hughes,,,1.0,10.0,96.0,,,0.0,0.0,1.0
OK,Jackson,1.0,15.0,27.0,38.0,442.0,0.0,0.0,3.0,3.0,3.0
OK,Jefferson,,2.0,3.0,8.0,27.0,,0.0,0.0,0.0,0.0
OK,Johnston,,3.0,3.0,12.0,37.0,,0.0,0.0,0.0,0.0
OK,Kay,20.0,47.0,53.0,97.0,205.0,0.0,7.0,7.0,7.0,10.0
OK,Kingfisher,,8.0,11.0,26.0,96.0,,0.0,0.0,0.0,0.0
OK,Kiowa,,5.0,6.0,10.0,24.0,,0.0,0.0,1.0,1.0
OK,Latimer,1.0,5.0,5.0,11.0,58.0,0.0,1.0,1.0,1.0,1.0
OK,Le Flore,1.0,11.0,14.0,32.0,184.0,0.0,0.0,1.0,1.0,1.0
OK,Lincoln,4.0,13.0,22.0,29.0,112.0,0.0,0.0,2.0,2.0,2.0
OK,Logan,4.0,15.0,19.0,49.0,164.0,0.0,1.0,1.0,1.0,1.0
OK,Love,1.0,2.0,15.0,30.0,64.0,0.0,0.0,0.0,0.0,0.0
OK,Major,,3.0,6.0,8.0,23.0,,1.0,1.0,1.0,1.0
OK,Marshall,,2.0,8.0,32.0,83.0,,0.0,0.0,0.0,0.0
OK,Mayes,4.0,22.0,30.0,81.0,270.0,0.0,4.0,4.0,5.0,6.0
OK,McClain,2.0,53.0,104.0,159.0,379.0,0.0,2.0,3.0,4.0,4.0
OK,McCurtain,,8.0,35.0,471.0,814.0,,0.0,1.0,4.0,25.0
OK,McIntosh,,2.0,11.0,57.0,141.0,,0.0,1.0,1.0,1.0
OK,Murray,,1.0,4.0,18.0,59.0,,0.0,0.0,0.0,0.0
OK,Muskogee,7.0,27.0,48.0,118.0,411.0,0.0,5.0,6.0,11.0,16.0
OK,Noble,3.0,6.0,7.0,39.0,74.0,0.0,0.0,0.0,0.0,2.0
OK,Nowata,4.0,21.0,23.0,34.0,51.0,0.0,0.0,0.0,1.0,1.0
OK,Okfuskee,,1.0,4.0,14.0,48.0,,0.0,0.0,0.0,0.0
OK,Oklahoma,134.0,773.0,1263.0,2913.0,8669.0,4.0,31.0,61.0,70.0,96.0
OK,Okmulgee,3.0,16.0,26.0,62.0,369.0,0.0,0.0,0.0,0.0,2.0
OK,Osage,11.0,75.0,95.0,165.0,346.0,0.0,8.0,8.0,8.0,11.0
OK,Ottawa,6.0,31.0,35.0,70.0,311.0,0.0,1.0,2.0,2.0,2.0
OK,Pawnee,15.0,29.0,31.0,56.0,113.0,1.0,2.0,2.0,2.0,3.0
OK,Payne,14.0,44.0,45.0,382.0,638.0,0.0,1.0,1.0,1.0,3.0
OK,Pittsburg,2.0,29.0,41.0,58.0,160.0,0.0,2.0,3.0,3.0,3.0
OK,Pontotoc,3.0,10.0,13.0,39.0,164.0,0.0,1.0,2.0,2.0,2.0
OK,Pottawatomie,2.0,45.0,59.0,104.0,347.0,0.0,4.0,4.0,4.0,6.0
OK,Pushmataha,,1.0,2.0,11.0,83.0,,0.0,0.0,0.0,0.0
OK,Roger Mills,,,,,8.0,,,,,0.0
OK,Rogers,1.0,59.0,81.0,178.0,745.0,0.0,3.0,5.0,6.0,13.0
OK,Seminole,1.0,10.0,26.0,40.0,179.0,0.0,1.0,2.0,3.0,5.0
OK,Sequoyah,2.0,12.0,15.0,40.0,214.0,1.0,3.0,3.0,3.0,4.0
OK,Stephens,2.0,22.0,38.0,63.0,168.0,0.0,1.0,1.0,1.0,2.0
OK,Texas,1.0,131.0,917.0,987.0,1029.0,0.0,1.0,5.0,6.0,7.0
OK,Tillman,,1.0,23.0,23.0,54.0,,0.0,1.0,1.0,1.0
OK,Tulsa,65.0,567.0,998.0,3424.0,8636.0,3.0,33.0,54.0,67.0,98.0
OK,Unknown,,,,1.0,,,,,0.0,
OK,Wagoner,8.0,119.0,149.0,266.0,673.0,1.0,15.0,17.0,19.0,22.0
OK,Washington,20.0,256.0,316.0,398.0,556.0,0.0,19.0,35.0,39.0,39.0
OK,Washita,,,2.0,3.0,23.0,,,0.0,0.0,0.0
OK,Woods,,3.0,3.0,7.0,15.0,,0.0,0.0,0.0,0.0
OK,Woodward,,1.0,5.0,12.0,30.0,,0.0,0.0,0.0,0.0
OR,Baker,,,1.0,1.0,25.0,,,0.0,0.0,0.0
OR,Benton,10.0,30.0,55.0,82.0,148.0,0.0,5.0,5.0,5.0,6.0
OR,Clackamas,40.0,214.0,306.0,736.0,1339.0,3.0,7.0,11.0,24.0,36.0
OR,Clatsop,3.0,6.0,45.0,49.0,73.0,0.0,0.0,0.0,0.0,0.0
OR,Columbia,1.0,14.0,16.0,29.0,73.0,0.0,0.0,0.0,0.0,0.0
OR,Coos,,20.0,31.0,41.0,84.0,,0.0,0.0,0.0,0.0
OR,Crook,,1.0,6.0,10.0,40.0,,0.0,0.0,0.0,1.0
OR,Curry,,4.0,7.0,7.0,14.0,,0.0,0.0,0.0,0.0
OR,Deschutes,25.0,76.0,124.0,181.0,509.0,0.0,0.0,0.0,0.0,5.0
OR,Douglas,8.0,23.0,27.0,40.0,123.0,0.0,0.0,0.0,0.0,1.0
OR,Gilliam,,,,,3.0,,,,,0.0
OR,Grant,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
OR,Harney,,1.0,1.0,1.0,8.0,,0.0,0.0,0.0,0.0
OR,Hood River,2.0,6.0,16.0,88.0,162.0,0.0,0.0,0.0,0.0,0.0
OR,Jackson,20.0,49.0,65.0,114.0,335.0,0.0,0.0,0.0,0.0,1.0
OR,Jefferson,,10.0,30.0,112.0,293.0,,0.0,0.0,0.0,3.0
OR,Josephine,10.0,20.0,23.0,33.0,98.0,0.0,1.0,1.0,1.0,1.0
OR,Klamath,4.0,38.0,44.0,119.0,185.0,0.0,0.0,0.0,0.0,1.0
OR,Lake,,,2.0,17.0,32.0,,,0.0,0.0,0.0
OR,Lane,12.0,50.0,69.0,151.0,484.0,1.0,2.0,3.0,3.0,3.0
OR,Lincoln,1.0,5.0,12.0,312.0,385.0,0.0,0.0,0.0,2.0,8.0
OR,Linn,36.0,86.0,115.0,144.0,233.0,2.0,7.0,9.0,9.0,10.0
OR,Malheur,,8.0,32.0,108.0,634.0,,0.0,0.0,1.0,9.0
OR,Marion,123.0,491.0,949.0,1514.0,2541.0,3.0,18.0,25.0,46.0,67.0
OR,Morrow,1.0,6.0,11.0,61.0,271.0,0.0,0.0,0.0,1.0,2.0
OR,Multnomah,100.0,707.0,1142.0,2205.0,4260.0,2.0,43.0,59.0,71.0,92.0
OR,Polk,15.0,39.0,98.0,141.0,276.0,0.0,1.0,12.0,12.0,12.0
OR,Sherman,,1.0,1.0,1.0,8.0,,0.0,0.0,0.0,0.0
OR,Tillamook,3.0,6.0,6.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0
OR,Umatilla,4.0,50.0,116.0,524.0,1929.0,0.0,0.0,3.0,5.0,22.0
OR,Union,1.0,4.0,6.0,337.0,386.0,0.0,0.0,0.0,1.0,2.0
OR,Wallowa,,1.0,2.0,8.0,19.0,,0.0,0.0,0.0,1.0
OR,Wasco,5.0,13.0,23.0,69.0,152.0,0.0,1.0,1.0,1.0,3.0
OR,Washington,168.0,491.0,734.0,1331.0,2700.0,3.0,11.0,17.0,20.0,22.0
OR,Yamhill,14.0,39.0,69.0,119.0,318.0,2.0,7.0,7.0,8.0,10.0
PA,Adams,8.0,137.0,245.0,339.0,461.0,0.0,4.0,8.0,12.0,19.0
PA,Allegheny,290.0,1289.0,1897.0,2760.0,7850.0,2.0,94.0,163.0,186.0,235.0
PA,Armstrong,3.0,51.0,62.0,74.0,178.0,0.0,2.0,4.0,6.0,6.0
PA,Beaver,44.0,405.0,589.0,669.0,1189.0,0.0,65.0,73.0,78.0,88.0
PA,Bedford,,24.0,39.0,82.0,127.0,,1.0,2.0,3.0,4.0
PA,Berks,82.0,2698.0,4002.0,4527.0,5125.0,0.0,117.0,316.0,351.0,364.0
PA,Blair,6.0,23.0,50.0,71.0,201.0,0.0,0.0,1.0,1.0,3.0
PA,Bradford,3.0,31.0,46.0,57.0,80.0,0.0,5.0,3.0,3.0,3.0
PA,Bucks,249.0,3070.0,5050.0,5744.0,6847.0,3.0,217.0,501.0,564.0,577.0
PA,Butler,49.0,178.0,229.0,307.0,593.0,2.0,6.0,12.0,13.0,15.0
PA,Cambria,2.0,28.0,57.0,80.0,239.0,0.0,2.0,2.0,3.0,3.0
PA,Cameron,1.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
PA,Carbon,13.0,175.0,235.0,278.0,356.0,0.0,15.0,24.0,26.0,28.0
PA,Centre,24.0,96.0,152.0,201.0,353.0,0.0,2.0,7.0,7.0,10.0
PA,Chester,146.0,1412.0,2708.0,3751.0,4836.0,0.0,111.0,280.0,324.0,346.0
PA,Clarion,1.0,23.0,27.0,34.0,73.0,0.0,1.0,2.0,2.0,2.0
PA,Clearfield,4.0,16.0,39.0,72.0,122.0,0.0,0.0,0.0,0.0,0.0
PA,Clinton,,31.0,56.0,78.0,113.0,,0.0,3.0,4.0,5.0
PA,Columbia,6.0,283.0,346.0,400.0,456.0,0.0,14.0,31.0,34.0,35.0
PA,Crawford,4.0,19.0,29.0,53.0,122.0,0.0,0.0,0.0,0.0,1.0
PA,Cumberland,24.0,343.0,626.0,852.0,1189.0,1.0,16.0,50.0,64.0,70.0
PA,Dauphin,36.0,584.0,1258.0,2045.0,2628.0,0.0,25.0,73.0,133.0,155.0
PA,Delaware,303.0,3747.0,6473.0,7248.0,8656.0,4.0,235.0,558.0,696.0,730.0
PA,Elk,,3.0,6.0,15.0,42.0,,0.0,0.0,0.0,2.0
PA,Erie,13.0,87.0,274.0,607.0,905.0,0.0,2.0,4.0,13.0,15.0
PA,Fayette,11.0,80.0,95.0,116.0,363.0,0.0,4.0,4.0,4.0,4.0
PA,Forest,,7.0,7.0,7.0,9.0,,0.0,0.0,0.0,0.0
PA,Franklin,12.0,284.0,767.0,925.0,1259.0,0.0,10.0,35.0,43.0,46.0
PA,Fulton,,5.0,15.0,18.0,22.0,,0.0,1.0,1.0,2.0
PA,Greene,7.0,26.0,27.0,41.0,105.0,0.0,0.0,0.0,0.0,0.0
PA,Huntingdon,1.0,38.0,230.0,252.0,287.0,0.0,0.0,2.0,4.0,4.0
PA,Indiana,2.0,63.0,91.0,108.0,250.0,0.0,4.0,5.0,6.0,6.0
PA,Jefferson,,4.0,9.0,22.0,57.0,,0.0,0.0,1.0,1.0
PA,Juniata,3.0,83.0,95.0,111.0,125.0,0.0,1.0,4.0,6.0,6.0
PA,Lackawanna,62.0,913.0,1543.0,1703.0,1885.0,2.0,82.0,170.0,203.0,212.0
PA,Lancaster,97.0,1765.0,3131.0,4442.0,5488.0,2.0,173.0,295.0,357.0,406.0
PA,Lawrence,10.0,65.0,79.0,102.0,324.0,1.0,6.0,8.0,9.0,11.0
PA,Lebanon,27.0,676.0,958.0,1342.0,1562.0,0.0,9.0,33.0,43.0,54.0
PA,Lehigh,231.0,2796.0,3747.0,4235.0,4795.0,3.0,74.0,228.0,297.0,335.0
PA,Luzerne,150.0,2143.0,2722.0,2910.0,3239.0,3.0,88.0,147.0,177.0,183.0
PA,Lycoming,4.0,68.0,164.0,182.0,314.0,0.0,2.0,17.0,19.0,20.0
PA,McKean,1.0,6.0,12.0,17.0,26.0,0.0,0.0,1.0,1.0,1.0
PA,Mercer,7.0,66.0,107.0,140.0,318.0,0.0,1.0,5.0,6.0,9.0
PA,Mifflin,2.0,38.0,59.0,63.0,98.0,0.0,0.0,1.0,1.0,1.0
PA,Monroe,182.0,1127.0,1318.0,1421.0,1573.0,7.0,54.0,101.0,108.0,123.0
PA,Montgomery,540.0,4307.0,7006.0,8448.0,9723.0,5.0,351.0,682.0,801.0,847.0
PA,Montour,10.0,48.0,50.0,73.0,93.0,0.0,0.0,0.0,1.0,3.0
PA,Northampton,184.0,2050.0,3062.0,3413.0,3816.0,5.0,94.0,210.0,266.0,289.0
PA,Northumberland,1.0,93.0,190.0,304.0,400.0,0.0,0.0,3.0,5.0,11.0
PA,Perry,1.0,30.0,57.0,86.0,111.0,0.0,1.0,3.0,5.0,5.0
PA,Philadelphia,1072.0,14468.0,22629.0,26133.0,30213.0,7.0,607.0,1308.0,1606.0,1691.0
PA,Pike,39.0,378.0,476.0,496.0,524.0,1.0,14.0,19.0,20.0,21.0
PA,Potter,2.0,4.0,4.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0
PA,Schuylkill,30.0,368.0,623.0,741.0,875.0,0.0,7.0,34.0,44.0,49.0
PA,Snyder,2.0,33.0,42.0,66.0,92.0,0.0,1.0,1.0,2.0,2.0
PA,Somerset,2.0,26.0,38.0,61.0,117.0,0.0,0.0,1.0,1.0,2.0
PA,Sullivan,,1.0,3.0,5.0,10.0,,0.0,0.0,0.0,0.0
PA,Susquehanna,1.0,84.0,109.0,182.0,208.0,0.0,8.0,15.0,23.0,26.0
PA,Tioga,1.0,16.0,17.0,25.0,34.0,0.0,2.0,2.0,2.0,2.0
PA,Union,4.0,36.0,59.0,92.0,135.0,0.0,0.0,1.0,2.0,2.0
PA,Venango,1.0,7.0,9.0,18.0,60.0,0.0,0.0,0.0,0.0,0.0
PA,Warren,1.0,1.0,3.0,6.0,15.0,0.0,1.0,0.0,0.0,1.0
PA,Washington,26.0,115.0,139.0,219.0,723.0,0.0,2.0,5.0,6.0,11.0
PA,Wayne,10.0,100.0,119.0,140.0,157.0,0.0,5.0,8.0,9.0,8.0
PA,Westmoreland,55.0,391.0,447.0,646.0,1382.0,0.0,30.0,38.0,38.0,45.0
PA,Wyoming,,20.0,34.0,38.0,57.0,,2.0,7.0,7.0,8.0
PA,York,54.0,641.0,1000.0,1515.0,2243.0,0.0,13.0,26.0,48.0,85.0
RI,Bristol,14.0,143.0,224.0,253.0,304.0,0.0,0.0,11.0,15.0,15.0
RI,Kent,32.0,622.0,1052.0,1199.0,1421.0,0.0,4.0,68.0,93.0,102.0
RI,Newport,21.0,149.0,244.0,308.0,380.0,0.0,0.0,4.0,6.0,6.0
RI,Providence,214.0,6290.0,11052.0,12937.0,14549.0,0.0,132.0,518.0,747.0,808.0
RI,Unknown,99.0,1087.0,1748.0,1584.0,1706.0,4.0,119.0,59.0,26.0,12.0
RI,Washington,28.0,330.0,499.0,532.0,590.0,0.0,11.0,51.0,63.0,64.0
SC,Abbeville,3.0,31.0,39.0,113.0,285.0,0.0,0.0,0.0,0.0,7.0
SC,Aiken,9.0,99.0,194.0,387.0,1444.0,0.0,6.0,7.0,10.0,24.0
SC,Allendale,,10.0,34.0,48.0,172.0,,1.0,3.0,3.0,3.0
SC,Anderson,31.0,160.0,234.0,608.0,1882.0,1.0,8.0,8.0,11.0,41.0
SC,Bamberg,,10.0,22.0,113.0,414.0,,0.0,0.0,1.0,15.0
SC,Barnwell,1.0,20.0,45.0,79.0,313.0,0.0,0.0,1.0,1.0,4.0
SC,Beaufort,74.0,263.0,376.0,1223.0,3398.0,1.0,11.0,14.0,18.0,44.0
SC,Berkeley,14.0,180.0,230.0,1069.0,3731.0,0.0,10.0,16.0,22.0,57.0
SC,Calhoun,2.0,7.0,14.0,87.0,284.0,0.0,1.0,1.0,1.0,6.0
SC,Charleston,123.0,444.0,609.0,4027.0,11260.0,1.0,7.0,12.0,26.0,158.0
SC,Cherokee,,17.0,34.0,154.0,515.0,,0.0,2.0,7.0,24.0
SC,Chester,2.0,30.0,74.0,185.0,523.0,0.0,0.0,0.0,1.0,10.0
SC,Chesterfield,6.0,51.0,180.0,366.0,660.0,0.0,1.0,4.0,14.0,19.0
SC,Clarendon,18.0,210.0,301.0,413.0,740.0,1.0,18.0,39.0,42.0,50.0
SC,Colleton,5.0,27.0,101.0,329.0,727.0,0.0,4.0,11.0,21.0,31.0
SC,Darlington,11.0,126.0,284.0,445.0,994.0,0.0,2.0,9.0,14.0,33.0
SC,Dillon,1.0,52.0,162.0,304.0,536.0,0.0,0.0,3.0,9.0,23.0
SC,Dorchester,12.0,97.0,164.0,712.0,2653.0,0.0,3.0,3.0,3.0,37.0
SC,Edgefield,2.0,29.0,51.0,76.0,264.0,0.0,1.0,2.0,3.0,6.0
SC,Fairfield,5.0,36.0,174.0,298.0,517.0,0.0,2.0,15.0,21.0,23.0
SC,Florence,15.0,304.0,643.0,1199.0,2789.0,3.0,14.0,38.0,51.0,91.0
SC,Georgetown,11.0,43.0,73.0,458.0,1211.0,0.0,3.0,3.0,3.0,17.0
SC,Greenville,88.0,722.0,1469.0,5009.0,9876.0,1.0,37.0,57.0,81.0,175.0
SC,Greenwood,3.0,49.0,129.0,493.0,1174.0,0.0,0.0,1.0,7.0,15.0
SC,Hampton,,23.0,36.0,71.0,309.0,,0.0,0.0,2.0,8.0
SC,Horry,32.0,215.0,417.0,3321.0,7873.0,3.0,15.0,25.0,45.0,121.0
SC,Jasper,3.0,19.0,41.0,132.0,474.0,0.0,1.0,2.0,3.0,11.0
SC,Kershaw,99.0,237.0,329.0,665.0,1246.0,2.0,10.0,14.0,15.0,22.0
SC,Lancaster,14.0,96.0,130.0,475.0,1003.0,0.0,4.0,5.0,12.0,21.0
SC,Laurens,3.0,39.0,67.0,471.0,1176.0,0.0,1.0,4.0,5.0,33.0
SC,Lee,5.0,63.0,217.0,289.0,485.0,0.0,7.0,16.0,22.0,26.0
SC,Lexington,41.0,361.0,625.0,2071.0,4488.0,1.0,15.0,33.0,49.0,97.0
SC,Marion,2.0,34.0,68.0,208.0,498.0,0.0,2.0,5.0,7.0,12.0
SC,Marlboro,2.0,45.0,161.0,302.0,409.0,0.0,0.0,0.0,4.0,4.0
SC,McCormick,,6.0,8.0,17.0,100.0,,1.0,1.0,2.0,2.0
SC,Newberry,2.0,26.0,60.0,252.0,737.0,0.0,1.0,1.0,4.0,8.0
SC,Oconee,4.0,24.0,50.0,260.0,699.0,0.0,0.0,0.0,1.0,6.0
SC,Orangeburg,21.0,72.0,179.0,747.0,2061.0,0.0,1.0,3.0,11.0,52.0
SC,Pickens,13.0,54.0,140.0,835.0,1653.0,0.0,1.0,3.0,5.0,20.0
SC,Richland,135.0,899.0,1485.0,3518.0,7617.0,2.0,33.0,66.0,83.0,129.0
SC,Saluda,1.0,47.0,144.0,208.0,395.0,0.0,0.0,1.0,1.0,7.0
SC,Spartanburg,30.0,287.0,556.0,1609.0,3609.0,0.0,9.0,20.0,48.0,81.0
SC,Sumter,34.0,228.0,378.0,1059.0,2201.0,2.0,11.0,18.0,23.0,42.0
SC,Union,3.0,26.0,36.0,90.0,307.0,0.0,0.0,0.0,0.0,2.0
SC,Williamsburg,2.0,67.0,233.0,400.0,848.0,0.0,0.0,14.0,15.0,23.0
SC,York,43.0,210.0,398.0,1204.0,3022.0,0.0,3.0,7.0,12.0,27.0
SD,Aurora,1.0,1.0,25.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0
SD,Beadle,20.0,21.0,252.0,524.0,585.0,0.0,2.0,5.0,6.0,9.0
SD,Bennett,,,,4.0,5.0,,,,0.0,0.0
SD,Bon Homme,1.0,4.0,8.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0
SD,Brookings,1.0,13.0,16.0,62.0,112.0,0.0,0.0,0.0,0.0,0.0
SD,Brown,3.0,39.0,271.0,342.0,395.0,0.0,0.0,1.0,2.0,3.0
SD,Brule,,,,23.0,39.0,,,,0.0,0.0
SD,Buffalo,,1.0,17.0,71.0,105.0,,0.0,0.0,1.0,3.0
SD,Butte,,,,,10.0,,,,,1.0
SD,Campbell,,,,,1.0,,,,,0.0
SD,Charles Mix,1.0,5.0,17.0,82.0,99.0,0.0,0.0,0.0,0.0,0.0
SD,Clark,1.0,1.0,4.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0
SD,Clay,3.0,6.0,15.0,82.0,111.0,0.0,0.0,0.0,0.0,0.0
SD,Codington,5.0,14.0,36.0,63.0,117.0,0.0,0.0,0.0,0.0,0.0
SD,Corson,,1.0,4.0,18.0,26.0,,0.0,0.0,0.0,0.0
SD,Custer,,,,8.0,13.0,,,,0.0,0.0
SD,Davison,2.0,6.0,15.0,41.0,84.0,1.0,1.0,1.0,1.0,1.0
SD,Day,,1.0,13.0,16.0,21.0,,0.0,0.0,0.0,0.0
SD,Deuel,1.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
SD,Dewey,,,,4.0,56.0,,,,0.0,0.0
SD,Douglas,,1.0,3.0,4.0,16.0,,0.0,0.0,0.0,0.0
SD,Edmunds,,,1.0,7.0,10.0,,,0.0,0.0,0.0
SD,Fall River,1.0,1.0,4.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0
SD,Faulk,1.0,1.0,1.0,23.0,26.0,0.0,0.0,0.0,1.0,1.0
SD,Grant,,,13.0,13.0,18.0,,,0.0,0.0,0.0
SD,Gregory,,,,3.0,7.0,,,,0.0,0.0
SD,Haakon,,,,,1.0,,,,,0.0
SD,Hamlin,1.0,2.0,4.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0
SD,Hand,,1.0,2.0,7.0,7.0,,0.0,0.0,0.0,0.0
SD,Hanson,,,,7.0,20.0,,,,0.0,0.0
SD,Hughes,1.0,8.0,19.0,55.0,83.0,0.0,0.0,0.0,0.0,2.0
SD,Hutchinson,2.0,3.0,5.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0
SD,Hyde,,1.0,1.0,3.0,3.0,,0.0,0.0,0.0,0.0
SD,Jackson,,,4.0,6.0,7.0,,,0.0,1.0,1.0
SD,Jerauld,,6.0,34.0,39.0,39.0,,1.0,1.0,1.0,1.0
SD,Jones,,,,,1.0,,,,,0.0
SD,Kingsbury,,,1.0,6.0,11.0,,,0.0,0.0,0.0
SD,Lake,,4.0,8.0,21.0,79.0,,0.0,0.0,1.0,2.0
SD,Lawrence,5.0,9.0,11.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0
SD,Lincoln,4.0,147.0,237.0,343.0,523.0,0.0,0.0,0.0,1.0,2.0
SD,Lyman,1.0,3.0,14.0,62.0,85.0,0.0,0.0,0.0,0.0,2.0
SD,Marshall,1.0,1.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
SD,McCook,2.0,4.0,6.0,10.0,24.0,0.0,1.0,1.0,1.0,1.0
SD,McPherson,,1.0,1.0,4.0,6.0,,0.0,0.0,0.0,0.0
SD,Meade,1.0,1.0,18.0,48.0,69.0,0.0,0.0,0.0,1.0,1.0
SD,Mellette,,,,3.0,24.0,,,,0.0,0.0
SD,Miner,,1.0,1.0,9.0,13.0,,0.0,0.0,0.0,0.0
SD,Minnehaha,28.0,2038.0,3345.0,3610.0,4133.0,0.0,12.0,49.0,57.0,63.0
SD,Moody,,5.0,19.0,22.0,30.0,,0.0,0.0,0.0,0.0
SD,Oglala Lakota,,1.0,25.0,85.0,140.0,,0.0,0.0,0.0,1.0
SD,Pennington,5.0,11.0,218.0,518.0,804.0,0.0,0.0,3.0,15.0,25.0
SD,Perkins,,,,,6.0,,,,,0.0
SD,Potter,,,,,1.0,,,,,0.0
SD,Roberts,1.0,4.0,36.0,47.0,69.0,0.0,0.0,0.0,0.0,1.0
SD,Sanborn,,3.0,13.0,12.0,13.0,,0.0,0.0,0.0,0.0
SD,Spink,,3.0,5.0,11.0,19.0,,0.0,0.0,0.0,0.0
SD,Stanley,,7.0,10.0,12.0,14.0,,0.0,0.0,0.0,0.0
SD,Sully,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0
SD,Todd,1.0,1.0,26.0,57.0,66.0,0.0,0.0,1.0,1.0,4.0
SD,Tripp,,,6.0,16.0,20.0,,,0.0,0.0,0.0
SD,Turner,1.0,17.0,24.0,24.0,42.0,0.0,0.0,0.0,0.0,0.0
SD,Union,1.0,18.0,89.0,123.0,187.0,0.0,0.0,0.0,1.0,3.0
SD,Walworth,,5.0,5.0,12.0,18.0,,0.0,0.0,0.0,0.0
SD,Yankton,4.0,27.0,51.0,77.0,101.0,0.0,0.0,0.0,0.0,2.0
SD,Ziebach,,,1.0,2.0,8.0,,,0.0,0.0,0.0
TN,Anderson,9.0,28.0,40.0,102.0,550.0,0.0,1.0,1.0,2.0,5.0
TN,Bedford,1.0,173.0,283.0,513.0,808.0,0.0,2.0,4.0,5.0,10.0
TN,Benton,3.0,6.0,7.0,12.0,70.0,0.0,1.0,1.0,1.0,1.0
TN,Bledsoe,2.0,594.0,607.0,617.0,656.0,0.0,0.0,1.0,1.0,1.0
TN,Blount,10.0,56.0,91.0,173.0,972.0,0.0,3.0,3.0,3.0,7.0
TN,Bradley,9.0,49.0,122.0,550.0,1593.0,0.0,1.0,1.0,3.0,10.0
TN,Campbell,4.0,15.0,18.0,36.0,165.0,0.0,1.0,1.0,1.0,1.0
TN,Cannon,2.0,12.0,21.0,27.0,107.0,0.0,0.0,0.0,0.0,0.0
TN,Carroll,5.0,18.0,27.0,39.0,181.0,0.0,1.0,1.0,1.0,3.0
TN,Carter,1.0,12.0,19.0,54.0,354.0,0.0,1.0,1.0,1.0,4.0
TN,Cheatham,8.0,46.0,123.0,202.0,494.0,0.0,0.0,0.0,1.0,4.0
TN,Chester,3.0,10.0,12.0,23.0,171.0,0.0,0.0,0.0,0.0,1.0
